Date,0,1,2
1/7/00,3.2239803647794933,-3.324300255,-1.265795379
1/14/00,3.1720827406536576,-3.287665779,-1.125722146
1/21/00,3.158028391,-3.252370033,-1.20235024
1/28/00,3.0728505494060685,-3.130505222,-1.512033731
2/4/00,3.0866076944779492,-3.209385694,-0.931973737
2/11/00,3.0701742371920453,-3.247338511,-0.540323499
2/18/00,2.9616955786711303,-3.142774158,-0.474343644
2/25/00,2.9884463959532135,-3.21221482,-0.220603129
3/3/00,2.824265725682397,-3.016934662,-0.102899653
3/10/00,2.7754460775975707,-2.961872523,0.069871004
3/17/00,2.781144750435154,-2.967967856,0.17209499682686766
3/24/00,2.7940242082203315,-2.993121857,0.2684056801922877
3/31/00,2.683727856867524,-2.835191228,0.1780919501321182
4/7/00,2.575598071822718,-2.734311486,0.16949321644487214
4/14/00,2.514570018236813,-2.659811577,0.5572543635908953
4/21/00,2.5091307707266752,-2.655497425,0.3677447781054165
4/28/00,2.591014606788656,-2.750163135,0.187992304
5/5/00,2.641676240315346,-2.794135956,0.003739592
5/12/00,2.6123363797961447,-2.783591216,0.005359503
5/19/00,2.824728550769111,-2.96744986,-0.413313598
5/26/00,2.7113231690050115,-2.861089944,-0.393040266
6/2/00,2.617258368188733,-2.747875734,-0.15505252
6/9/00,2.663386223980957,-2.765097008,-0.287360699
6/16/00,2.6233242055822346,-2.714694173,-0.412787427
6/23/00,2.6799252918910743,-2.719700447,-0.45507889
6/30/00,2.681988374277706,-2.692040185,-0.324225301
7/7/00,2.781176727266708,-2.769786389,-0.511130426
7/14/00,2.8352138192336733,-2.790156252,-0.798998098
7/21/00,2.8626520646600597,-2.823422353,-0.926708631
7/28/00,2.913681846183991,-2.871753946,-1.132250428
8/4/00,2.8541358399749264,-2.805355573,-1.090098867
8/11/00,2.8548956206909297,-2.760123285,-0.958012024
8/18/00,2.9818495272681513,-2.833314922,-1.093095976
8/25/00,3.0436236411257966,-2.885517342,-0.854040933
9/1/00,3.1003875693034613,-2.92918722,-0.691074529
9/8/00,3.078384210559467,-2.897101969,-0.924788835
9/15/00,3.188527344817172,-2.99371043,-1.125211042
9/22/00,3.2741311891691587,-3.030527099,-1.488854636
9/29/00,3.373704867,-3.066619129,-1.824510144
10/6/00,3.4390095114402754,-3.116516956,-2.14325624
10/13/00,3.6950557293172794,-3.364014931,-2.640941261
10/20/00,3.777184815014942,-3.422378108,-2.931014705
10/27/00,3.7953604068451834,-3.451940435,-2.91192241
11/3/00,3.831176871,-3.478870996,-3.062714634
11/10/00,3.7821654636777917,-3.417160797,-3.056946779
11/17/00,3.615931886309568,-3.255463971,-2.890320999
11/24/00,3.3465535624616183,-2.990633527,-2.585148107
12/1/00,3.3243350026900864,-2.911154681,-2.824053944
12/8/00,3.4875117556915067,-3.003026327,-3.341957536
12/15/00,3.410572942734351,-2.965868049,-2.920892899
12/22/00,3.465405938,-2.992044127,-3.329170415
12/29/00,3.4731053424788936,-3.024627863,-3.16307237
1/5/01,3.469300501844199,-3.061590727,-3.231051731
1/12/01,3.3362678259746463,-2.92643757,-3.334889733
1/19/01,3.3046788345647293,-2.920734065,-3.272979845
1/26/01,3.1391833399219573,-2.768319418,-3.226191774
2/2/01,3.1242256315079007,-2.774520474,-2.825207973
2/9/01,3.096489991,-2.773381779,-3.063608508
2/16/01,2.997700157276948,-2.70819119,-2.922004576
2/23/01,2.9310934460846414,-2.728488612,-2.637116224
3/2/01,2.583863279083825,-2.44163319,-2.415204483
3/9/01,2.5471240316309296,-2.440277652,-2.2319828
3/16/01,2.6042552854012655,-2.543473389,-2.605791398
3/23/01,2.5081754189924546,-2.478426494,-2.34720766
3/30/01,2.7935229084519793,-2.77609294,-2.600124286
4/6/01,2.829126402519863,-2.81754301,-2.663451813
4/13/01,3.0612659370620734,-3.093686591,-2.611216654
4/20/01,3.3982266643515766,-3.414870054,-3.224293996
4/27/01,3.2747304126750336,-3.234674886,-3.53441506
5/4/01,3.3779268540244325,-3.328414238,-3.690447154
5/11/01,3.3488635964602853,-3.280245494,-3.995490149
5/18/01,3.251845360782163,-3.183165308,-3.888711886
5/25/01,3.245713424092155,-3.198540546,-3.787879341
6/1/01,3.2174386865829314,-3.146550865,-3.898671845
6/8/01,3.2458010036655596,-3.177733162,-3.885857681
6/15/01,3.1783501563751915,-3.097869215,-3.955279217
6/22/01,3.1758740833147283,-3.0850766,-4.000566113
6/29/01,3.158623148643313,-3.050095148,-4.000312012
7/6/01,3.353218264520878,-3.225043248,-4.296356311
7/13/01,3.4089372964765863,-3.30337856,-4.174861893
7/20/01,3.557091381133782,-3.465221636,-4.210034569
7/27/01,3.4257633107358254,-3.325385785,-4.124601662
8/3/01,3.5064161021341853,-3.404534939,-4.167414241
8/10/01,3.408513705067356,-3.283778732,-4.146465196
8/17/01,3.499503761489167,-3.369399253,-4.406564738
8/24/01,3.443466674077951,-3.337113019,-4.186095988
8/31/01,3.3714966819509056,-3.296297188,-3.944824533
9/7/01,3.3945231778368665,-3.353020522,-3.806937303
9/14/01,3.420243783761579,-3.371235655,-3.896148189
9/21/01,3.3730643145646058,-3.329131151,-3.808400115
9/28/01,3.394584345610266,-3.355567242,-3.789560559
10/5/01,3.4576579601660926,-3.390248578,-4.009753187
10/12/01,3.5272221754806816,-3.451694632,-4.151716383
10/19/01,3.5690659199976036,-3.473662228,-4.353675977
10/26/01,3.551229664346943,-3.444102592,-4.41622641
11/2/01,3.443876307527364,-3.341923819,-4.220664363
11/9/01,3.4346518130902837,-3.353127387,-4.083375107
11/16/01,3.3931253664159904,-3.34699363,-3.805379956
11/23/01,3.367971082255889,-3.315079693,-3.792520404
11/30/01,3.3649748544012446,-3.326633923,-3.613993814
12/7/01,3.4730781862904987,-3.423503716,-3.804166129
12/14/01,3.4992686812822065,-3.419533925,-4.044744448
12/21/01,3.457501129552743,-3.367213114,-4.064518896
12/28/01,3.464341226689785,-3.406912454,-3.849631008
1/4/02,3.463502295195222,-3.435366764,-3.626906874
1/11/02,3.4720257209941314,-3.442529266,-3.637756032
1/18/02,3.4492627762161834,-3.470949972,-3.326558953
1/25/02,3.447209690449833,-3.528178096,-2.97329758
2/1/02,3.5386097249419337,-3.643995457,-2.902971416
2/8/02,3.5674822560645523,-3.64680314,-3.174634667
2/15/02,3.4687140098627167,-3.540031922,-3.064785058
2/22/02,3.501829446223402,-3.558043366,-3.166741166
3/1/02,3.4492213585276024,-3.508605881,-3.118849251
3/8/02,3.3368528708808753,-3.385468101,-3.062120323
3/15/02,3.3152652448331335,-3.354326936,-3.113425515
3/22/02,3.327550085230972,-3.367778631,-3.159430593
3/29/02,3.3613755988812537,-3.383309305,-3.357673343
4/5/02,3.3367671145855993,-3.342709531,-3.426441072
4/12/02,3.278318751291084,-3.288986372,-3.296200002
4/19/02,3.2659322228365144,-3.286677687,-3.219916823
4/26/02,3.3133774764123487,-3.342469076,-3.213786121
5/3/02,3.327715638,-3.328499781,-3.460755964
5/10/02,3.335749274334324,-3.320938582,-3.54657194
5/17/02,3.2543079872090463,-3.244113904,-3.424175059
5/24/02,3.225842302185482,-3.254654762,-3.127130422
5/31/02,3.2159648134687764,-3.230382484,-3.241589206
6/7/02,3.2302844235802612,-3.222921885,-3.377752889
6/14/02,3.2483739881797637,-3.230370729,-3.472408647
6/21/02,3.1920638926438762,-3.15934069,-3.513470223
6/28/02,3.137054632513385,-3.104270249,-3.469356365
7/5/02,3.107469433970598,-3.082815849,-3.363363113
7/12/02,3.050036395748381,-3.02158264,-3.326561406
7/19/02,2.9396838521033457,-2.912619215,-3.194866109
7/26/02,3.0374483826268506,-3.036174077,-3.138898697
8/2/02,3.117223978400341,-3.09967657,-3.438005963
8/9/02,3.0922316701040167,-3.048628387,-3.609466674
8/16/02,3.2271604212584206,-3.161748503,-3.928248419
8/23/02,3.1880563649748517,-3.108246888,-4.010034515
8/30/02,3.0214802052298624,-2.932334321,-3.908554007
9/6/02,2.8916716220629524,-2.803184238,-3.74339333
9/13/02,2.698219542738881,-2.616385927,-3.458552633
9/20/02,3.0053401225725356,-2.983336423,-3.394368948
9/27/02,3.005269909751617,-2.963285787,-3.542615086
10/4/02,3.063930776498263,-2.974586977,-3.939763477
10/11/02,3.141776814116781,-3.009866952,-4.324477422
10/18/02,3.070818986310686,-2.942520655,-4.204475858
10/25/02,2.9513839663770405,-2.828645818,-3.968490395
11/1/02,2.813440512,-2.677553586,-3.932683814
11/8/02,2.781870115418698,-2.660384311,-3.812987906
11/15/02,2.6750372388518793,-2.591234451,-3.454872869
11/22/02,2.6377124379795136,-2.572859607,-3.288774932
11/29/02,2.6972415354315404,-2.597040683,-3.545739255
12/6/02,2.7411002413527648,-2.652993696,-3.525586743
12/13/02,2.659964224,-2.575245841,-3.436516726
12/20/02,2.6241348148033135,-2.537444733,-3.427002131
12/27/02,2.5521418438450625,-2.459252066,-3.325964518
1/3/03,2.543743701454722,-2.452067113,-3.316293715
1/10/03,2.310060567550887,-2.265203471,-2.762009942
1/17/03,2.102672005778537,-2.067744573,-2.479394027
1/24/03,2.141037759129398,-2.078864862,-2.647989895
1/31/03,2.0991535444012137,-2.041932029,-2.583207383
2/7/03,2.239791934766883,-2.172626299,-2.784037221
2/14/03,2.2186146634155817,-2.154748565,-2.745604351
2/21/03,2.2306892461850456,-2.155327902,-2.83148545
2/28/03,2.075779127681484,-2.002669756,-2.644493435
3/7/03,1.9500369030464715,-1.88407469,-2.455383677
3/14/03,1.9642306725100878,-1.893330191,-2.505720963
3/21/03,1.9008397758221622,-1.848038057,-2.308668183
3/28/03,1.8731683324968667,-1.818316376,-2.227490215
4/4/03,1.7086624355586482,-1.669955589,-1.924279761
4/11/03,1.6729189531176498,-1.635909749,-1.872868206
4/18/03,1.4760217465986385,-1.444390033,-1.609420923
4/25/03,1.458173660709951,-1.42824036,-1.585902203
5/2/03,1.4642231326333321,-1.436935754,-1.679622005
5/9/03,1.4293219337756238,-1.402033313,-1.657306491
5/16/03,1.411822672120918,-1.376855926,-1.70809124
5/23/03,1.5130256551714227,-1.466980255,-1.913915003
5/30/03,1.5347321905712596,-1.44678667,-2.175056115
6/6/03,1.5368234254907058,-1.443814072,-2.269760306
6/13/03,1.4000398802544107,-1.309459533,-2.08531106
6/20/03,1.5730198458821305,-1.542099105,-1.874085633
6/27/03,1.7329490161080114,-1.740674781,-1.795884925
7/4/03,2.138857030822808,-2.2265725,-1.666917505
7/11/03,2.153588425033146,-2.209669247,-1.90517798
7/18/03,2.0854371769389632,-2.128803443,-1.910957619
7/25/03,2.339260851,-2.335740918,-2.52858124
8/1/03,2.3398205808525168,-2.331995643,-2.559409594
8/8/03,2.2482367620901456,-2.219696001,-2.603563311
8/15/03,2.5665102798905473,-2.586998634,-2.595005478
8/22/03,2.7132286842709523,-2.807868347,-2.090586323
8/29/03,2.598975427782142,-2.784967697,-1.307051818
9/5/03,2.450099789522292,-2.695224216,-0.670740438
9/12/03,2.6838569033903297,-2.918252197,-1.00436159
9/19/03,2.6021015770892633,-2.76804209,-1.394361395
9/26/03,2.6125410921468717,-2.75801818,-1.460850955
10/3/03,2.6237669001352524,-2.760494383,-1.615169165
10/10/03,2.6400324442207466,-2.771851986,-1.748826778
10/17/03,2.697761120748727,-2.875362934,-1.483241831
10/24/03,2.772845856027144,-2.905791642,-1.895818581
10/31/03,2.9265178,-3.078543031,-1.931750998
11/7/03,3.0016348911844335,-3.203082862,-1.66795808
11/14/03,2.6802266521796962,-2.840121265,-1.661222721
11/21/03,2.7304613388386882,-2.86166635,-1.934705154
11/28/03,2.6891876419137106,-2.81672414,-1.930672069
12/5/03,2.771851767793305,-2.930718864,-1.79453131
12/12/03,2.6555820874332485,-2.777810385,-1.922660981
12/19/03,2.760417612254918,-2.876682259,-2.072238424
12/26/03,2.7342953686541245,-2.851797999,-2.050932932
1/2/04,2.783244418061279,-2.919596939,-1.956509456
1/9/04,2.7598847876933785,-2.896208668,-1.939021096
1/16/04,2.760308040534116,-2.848512587,-2.26089841
1/23/04,2.848788112771148,-2.943300789,-2.330661647
1/30/04,2.884892971823437,-2.963184517,-2.501236267
2/6/04,2.903807413826933,-2.943373738,-2.777025449
2/13/04,2.8957573581179057,-2.931222752,-2.788785082
2/20/04,2.815857357559496,-2.83868009,-2.789197996
2/27/04,2.983674675502146,-2.997430042,-3.054523082
3/5/04,3.0083314187035524,-3.117529628,-2.436412624
3/12/04,2.967683494652192,-3.009884457,-2.87785841
3/19/04,3.01123398,-3.105040354,-2.580113772
3/26/04,3.0141926694282306,-3.120084461,-2.441719031
4/2/04,3.0122878001460447,-3.134000104,-2.312354142
4/9/04,3.273678211150297,-3.390030552,-2.646948886
4/16/04,3.416754678213554,-3.513333323,-2.935691255
4/23/04,3.3309478191374486,-3.43651605,-2.785910196
4/30/04,3.334503421156056,-3.457841743,-2.657022383
5/7/04,3.346344699877735,-3.42682283,-2.978979822
5/14/04,3.448725912607771,-3.522589479,-3.114168287
5/21/04,3.382332522,-3.441149894,-3.162621941
5/28/04,3.2741384049505333,-3.37893414,-2.728549235
6/4/04,3.3799994881708333,-3.513049162,-2.647282462
6/11/04,3.5003421241685793,-3.706992742,-2.125693817
6/18/04,3.5260444234251684,-3.791565832,-1.708503445
6/25/04,3.5776266607695755,-3.805203662,-2.007392078
7/2/04,3.668747226626122,-3.836465312,-2.528134084
7/9/04,3.736111282728551,-3.903203054,-2.582603245
7/16/04,3.7188517228078757,-3.862460687,-2.703930766
7/23/04,3.7213595871315297,-3.886611148,-2.546697959
7/30/04,3.857405653562148,-4.02880951,-2.653865812
8/6/04,3.608024555466443,-3.762504957,-2.659517661
8/13/04,3.490541441990679,-3.60695624,-2.79679989
8/20/04,3.4551169500611327,-3.578552871,-2.708388468
8/27/04,3.472531865909467,-3.594565807,-2.745593417
9/3/04,3.334642420652436,-3.449919761,-2.656873028
9/10/04,3.3017443530084187,-3.401130175,-2.699535688
9/17/04,3.3247239261449795,-3.408854092,-2.840103682
9/24/04,3.260420561,-3.312415592,-2.994530093
10/1/04,3.3347094901625205,-3.398797136,-2.934912523
10/8/04,3.4993104375469013,-3.581595018,-3.029743419
10/15/04,3.3663273596082863,-3.413218451,-3.147386592
10/22/04,3.429173943,-3.482210696,-3.181837847
10/29/04,3.4587667511165776,-3.519146064,-3.260501028
11/5/04,3.429513679357982,-3.517179823,-3.052947891
11/12/04,3.4064490395753886,-3.485698332,-3.110891326
11/19/04,3.3442437636392928,-3.408985481,-3.160192957
11/26/04,3.4104399005834165,-3.464880184,-3.32187781
12/3/04,3.3405890881058924,-3.390198044,-3.270464345
12/10/04,3.351131171546586,-3.365393326,-3.497651778
12/17/04,3.3051341648359114,-3.341791822,-3.305919804
12/24/04,3.2784998410880046,-3.303457924,-3.374826266
12/31/04,3.340064784901979,-3.396420827,-3.238787309
1/7/05,3.323529373377929,-3.364858005,-3.309716291
1/14/05,3.339137139938693,-3.362055728,-3.431779614
1/21/05,3.3366406849119628,-3.341568053,-3.571509193
1/28/05,3.331590733906345,-3.320584333,-3.702105135
2/4/05,3.1615064507325203,-3.182112337,-3.276077321
2/11/05,3.2432355217293694,-3.305458537,-3.041874838
2/18/05,3.354958106672715,-3.413334001,-3.21670308
2/25/05,3.3861733477977367,-3.448630924,-3.238803638
3/4/05,3.4261552594468285,-3.521429835,-3.036464337
3/11/05,3.3601297608317604,-3.452427913,-2.98438527
3/18/05,3.3211144738241214,-3.388365463,-3.108904026
3/25/05,3.2979770583831556,-3.338986252,-3.275595463
4/1/05,3.269391553991903,-3.286508188,-3.41166039
4/8/05,3.4021298157593174,-3.408494145,-3.641921622
4/15/05,3.3282072541909753,-3.310186806,-3.706970687
4/22/05,3.3025564419627944,-3.280871538,-3.728704576
4/29/05,3.2671572638522424,-3.230444549,-3.811280044
5/6/05,3.3135773332806484,-3.251074171,-4.019182999
5/13/05,3.404185700916576,-3.345922733,-4.065191951
5/20/05,3.3195198248719704,-3.280675905,-3.859731709
5/27/05,3.2757102165769183,-3.237009857,-3.826557083
6/3/05,3.247768431311302,-3.191169735,-3.905025358
6/10/05,3.279310700446137,-3.20691853,-4.026336603
6/17/05,3.356593866000211,-3.323517054,-3.852111489
6/24/05,3.246443724938678,-3.187390831,-3.920781698
7/1/05,3.201582474922601,-3.126176577,-3.969708738
7/8/05,3.3286645957631023,-3.250012518,-4.13292526
7/15/05,3.393319463,-3.344854509,-3.984431129
7/22/05,3.417674814358729,-3.337366337,-4.186053663
7/29/05,3.444450163301158,-3.404607271,-3.964184732
8/5/05,3.383996061450998,-3.403506805,-3.480891509
8/12/05,3.3761329727198772,-3.433360585,-3.142550963
8/19/05,3.4213608896677696,-3.467470554,-3.286796617
8/26/05,3.396445884668338,-3.429870341,-3.283279712
9/2/05,3.337320343307987,-3.320366742,-3.603947214
9/9/05,3.373046621723179,-3.368847256,-3.578296512
9/16/05,3.3399035155437136,-3.351399265,-3.374665995
9/23/05,3.2764634871805978,-3.307714314,-3.157816114
9/30/05,3.211477748888635,-3.313756612,-2.473841106
10/7/05,3.1922534840235106,-3.316305909,-2.22668756
10/14/05,3.3199980484521228,-3.451846311,-2.223757833
10/21/05,3.1229625137083468,-3.238869912,-1.987856152
10/28/05,3.167609384494588,-3.245567779,-2.132835601
11/4/05,2.9290958487892285,-3.0750474,-1.164548774
11/11/05,3.0539649021079334,-3.17726098,-1.534691246
11/18/05,3.167203576418211,-3.24328919,-2.234925817
11/25/05,3.2052740816264054,-3.265732798,-2.467923283
12/2/05,3.199346272588091,-3.286353176,-2.250697517
12/9/05,3.171551841,-3.291255119,-1.96616766
12/16/05,3.124877373198097,-3.24830784,-1.880308034
12/23/05,3.0715547896092863,-3.218721181,-1.622305778
12/30/05,2.969385339,-3.097858378,-1.648690141
1/6/06,3.0340516650944007,-3.123784738,-1.991998033
1/13/06,3.0149880119316963,-3.121952834,-1.931287863
1/20/06,3.0696543246683916,-3.183189099,-1.9456006
1/27/06,3.059870708971675,-3.196580658,-1.658367734
2/3/06,2.9989461716140147,-3.182030297,-1.233124357
2/10/06,2.864758425177555,-3.079665143,-0.682693099
2/17/06,2.5618813428467577,-2.742323711,-0.2889897
2/24/06,2.6668341905568718,-2.857493036,-0.178758712
3/3/06,2.741367370630588,-2.892490612,-0.432811952
3/10/06,2.751552212819626,-2.898245161,-0.369897126
3/17/06,2.766785615284634,-2.893092435,-0.17958884
3/24/06,2.6284393743509615,-2.775935406,0.2278052335200393
3/31/06,2.5651500796361897,-2.692876864,0.5089485564337622
4/7/06,2.8144868921283708,-2.948229625,0.39759524629368603
4/14/06,3.0304137174806907,-3.155812157,0.1736585018312108
4/21/06,2.897708675752723,-3.028930086,0.255287425
4/28/06,2.8658325839412178,-3.01664082,0.36294175184352523
5/5/06,2.887137387914644,-3.048828394,0.30187992813085807
5/12/06,2.7954865952715364,-2.877153707,0.7777156436712291
5/19/06,2.8282063974614307,-2.825787121,0.3467421015543522
5/26/06,2.845633203358346,-2.660685924,-0.155175448
6/2/06,2.9302047036799594,-2.682856281,-0.328284428
6/9/06,3.0397102012898616,-2.86678141,-0.839939911
6/16/06,3.1074366171607823,-2.861087827,-1.079251772
6/23/06,3.07271601,-2.814630904,-0.830027535
6/30/06,3.0632901942508277,-2.780339088,-0.635750683
7/7/06,3.1018851213192327,-2.749665712,-0.553311985
7/14/06,3.0845358172883364,-2.740835176,-0.95544261
7/21/06,3.1306114917408556,-2.798700438,-1.119218858
7/28/06,3.1718015445790537,-2.881325146,-0.906260331
8/4/06,3.059206593856678,-2.766338056,-0.790488173
8/11/06,3.029698771989888,-2.736650754,-0.832498893
8/18/06,3.030373108933953,-2.748876729,-0.784704766
8/25/06,2.9650662202102835,-2.774414631,-1.109365875
9/1/06,3.0589776800080335,-2.811069378,-1.574307391
9/8/06,2.9965285722724473,-2.744199801,-1.30008575
9/15/06,3.031451934566422,-2.814233627,-1.540042213
9/22/06,3.0663990899861737,-2.853748069,-1.733814759
9/29/06,3.160938617114218,-2.923660554,-1.840218873
10/6/06,3.2440830896754447,-2.963112795,-1.978224793
10/13/06,3.1984212828567395,-2.865248972,-1.699771117
10/20/06,3.161631724166914,-2.751323345,-1.556894348
10/27/06,3.141490183059411,-2.735078031,-1.719117013
11/3/06,3.111793576033213,-2.699082023,-1.803802434
11/10/06,3.1135216338413567,-2.654284261,-1.928510633
11/17/06,3.107818620471072,-2.595344813,-1.863990309
11/24/06,3.040226998707304,-2.530793392,-1.906386679
12/1/06,2.926355562687953,-2.401607447,-1.863598496
12/8/06,2.827013526228133,-2.305027423,-1.384032536
12/15/06,2.854104313777889,-2.348880971,-1.475629265
12/22/06,2.7937160290538188,-2.329675507,-1.519243009
12/29/06,2.8281418948164228,-2.386923273,-1.258596041
1/5/07,2.842986263424745,-2.377573351,-1.167719074
1/12/07,2.919364429685891,-2.453311434,-1.240368418
1/19/07,2.9284956282649404,-2.487864223,-1.560908156
1/26/07,3.0003889829168413,-2.603145835,-1.661751551
2/2/07,2.9404061478933214,-2.575452028,-1.336268863
2/9/07,2.941026398514764,-2.557182248,-1.445083982
2/16/07,2.9432986005049964,-2.505944666,-1.415793791
2/23/07,2.841429367343551,-2.303587813,-1.421558827
3/2/07,2.839904460410593,-2.273715964,-1.553816123
3/9/07,2.821708227214873,-2.259176696,-1.719906427
3/16/07,2.9025412510525097,-2.360721782,-1.973376802
3/23/07,2.8416887150630195,-2.312238826,-1.737779328
3/30/07,2.911746795,-2.394879099,-1.726894942
4/6/07,2.912250761,-2.406198386,-1.627199467
4/13/07,2.9293848577878765,-2.405425871,-1.706531993
4/20/07,2.868418105333532,-2.355933421,-1.444392552
4/27/07,2.8251117446648566,-2.263838076,-1.59232522
5/4/07,2.8470054100743187,-2.265510973,-1.709570685
5/11/07,2.8683796417093803,-2.296917301,-1.654525434
5/18/07,2.831094399387062,-2.26215836,-1.587376653
5/25/07,2.8505044446621834,-2.282724928,-1.299093517
6/1/07,2.783162573,-2.179564764,-0.970487993
6/8/07,2.7954960461659826,-2.188854167,-0.597671082
6/15/07,2.9626814053335346,-2.34734994,-0.753776298
6/22/07,2.9663052819004214,-2.339264361,-0.913438084
6/29/07,2.9287271120647955,-2.291047649,-0.970976103
7/6/07,2.9610547479354965,-2.319850107,-0.835507477
7/13/07,3.0136295685216554,-2.367964621,-0.924944693
7/20/07,2.990125544768153,-2.332804974,-1.07865258
7/27/07,2.9232612435026866,-2.256030387,-1.368077343
8/3/07,2.9573941068629352,-2.285101352,-1.514597505
8/10/07,2.9541670646252896,-2.281412567,-1.791514781
8/17/07,3.0639679783513056,-2.392322465,-2.671556847
8/24/07,2.968309031969898,-2.252481031,-2.354107943
8/31/07,2.993973657676429,-2.287810116,-2.322919468
9/7/07,3.0081588170194893,-2.32678911,-2.450034824
9/14/07,3.073295586319578,-2.382011385,-2.730208518
9/21/07,3.1402095902228777,-2.497222638,-2.407910071
9/28/07,3.1115540873951986,-2.453414462,-2.384776741
10/5/07,3.106196294691766,-2.471861879,-2.268877465
10/12/07,3.1373734180645143,-2.501043738,-2.292787829
